,cik,date,name,url
218,104174,1995-08-09,WALBRO CORP,https://www.sec.gov/Archives/edgar/data/104174/0000950124-95-002392.txt
219,795579,1995-07-26,GROUNDWATER TECHNOLOGY INC,https://www.sec.gov/Archives/edgar/data/795579/0000927016-95-000115.txt
220,37785,1995-09-05,FMC CORP,https://www.sec.gov/Archives/edgar/data/37785/0000950131-95-002420.txt
221,730716,1995-08-23,ZYGO CORP,https://www.sec.gov/Archives/edgar/data/730716/0000891554-95-000123.txt
222,102237,1995-08-21,UPJOHN CO,https://www.sec.gov/Archives/edgar/data/102237/0000950123-95-002396.txt
223,276437,1995-09-07,RULE INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/276437/0000950109-95-003656.txt
224,215639,1995-07-25,DVL INC /DE/,https://www.sec.gov/Archives/edgar/data/215639/0000215639-95-000011.txt
225,313096,1995-08-10,ELECTRONIC ASSOCIATES INC,https://www.sec.gov/Archives/edgar/data/313096/0000950115-95-000288.txt
226,816956,1995-08-03,CONMED CORP,https://www.sec.gov/Archives/edgar/data/816956/0000914317-95-000066.txt
227,4164,1995-07-25,ALPINE GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/4164/0000912057-95-005637.txt
228,813013,1995-08-25,SCORE BOARD INC,https://www.sec.gov/Archives/edgar/data/813013/0000950109-95-003424.txt
229,8302,1995-07-25,ATLAS CORP,https://www.sec.gov/Archives/edgar/data/8302/0000927356-95-000187.txt
230,792863,1995-09-27,INFINITY BROADCASTING CORP,https://www.sec.gov/Archives/edgar/data/792863/0000950112-95-002521.txt
231,80134,1995-09-13,PRESIDIO OIL CO,https://www.sec.gov/Archives/edgar/data/80134/0000080134-95-000023.txt
232,83604,1995-09-15,REYNOLDS METALS CO,https://www.sec.gov/Archives/edgar/data/83604/0000083604-95-000014.txt
233,700733,1995-09-29,NATIONAL PENN BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/700733/0000950159-95-000092.txt
234,773652,1995-09-18,ROCKEFELLER CENTER PROPERTIES INC,https://www.sec.gov/Archives/edgar/data/773652/0000912057-95-007859.txt
235,40704,1995-07-11,GENERAL MILLS INC,https://www.sec.gov/Archives/edgar/data/40704/0000040704-95-000010.txt
236,725394,1995-08-22,PERSONAL COMPUTER PRODUCTS INC,https://www.sec.gov/Archives/edgar/data/725394/0000898430-95-001683.txt
237,879209,1995-08-15,SEARS CREDIT ACCOUNT TRUST 1991-D,https://www.sec.gov/Archives/edgar/data/879209/0000865227-95-000063.txt
238,778424,1995-09-22,U S INTEC INC,https://www.sec.gov/Archives/edgar/data/778424/0000778424-95-000014.txt
239,876858,1995-08-15,SEARS CREDIT ACCOUNT TRUST 1991-C,https://www.sec.gov/Archives/edgar/data/876858/0000865227-95-000062.txt
240,774352,1995-07-10,RESIDENTIAL FUNDING MORTGAGE SECURITIES I INC,https://www.sec.gov/Archives/edgar/data/774352/0000774352-95-000065.txt
241,351931,1995-08-23,CENTURY PROPERTIES FUND XVI,https://www.sec.gov/Archives/edgar/data/351931/0000931017-95-000054.txt
242,68813,1995-07-26,MULTIMEDIA INC,https://www.sec.gov/Archives/edgar/data/68813/0000068813-95-000029.txt
243,9672,1995-07-19,BANKAMERICA CORP,https://www.sec.gov/Archives/edgar/data/9672/0000009672-95-000038.txt
244,770975,1995-07-24,FIRST REPUBLIC BANCORP INC,https://www.sec.gov/Archives/edgar/data/770975/0000770975-95-000015.txt
245,276477,1995-08-23,HILLHAVEN CORP,https://www.sec.gov/Archives/edgar/data/276477/0000276477-95-000033.txt
246,794367,1995-09-27,FEDERATED DEPARTMENT STORES INC /DE/,https://www.sec.gov/Archives/edgar/data/794367/0000950112-95-002547.txt
247,96699,1995-08-14,TECHNICAL COMMUNICATIONS CORP,https://www.sec.gov/Archives/edgar/data/96699/0000950109-95-003201.txt
248,814246,1995-09-06,COMDATA HOLDINGS CORP,https://www.sec.gov/Archives/edgar/data/814246/0000950123-95-002567.txt
249,51434,1995-07-11,INTERNATIONAL PAPER CO /NEW/,https://www.sec.gov/Archives/edgar/data/51434/0000889812-95-000352.txt
250,9435,1995-07-21,BALLY ENTERTAINMENT CORP,https://www.sec.gov/Archives/edgar/data/9435/0000009435-95-000005.txt
251,785787,1995-08-17,AEP INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/785787/0000889812-95-000442.txt
252,19150,1995-07-11,CHAMPION INTERNATIONAL CORP,https://www.sec.gov/Archives/edgar/data/19150/0000950130-95-001299.txt
253,740156,1995-09-08,CENTURY PROPERTIES GROWTH FUND XXII,https://www.sec.gov/Archives/edgar/data/740156/0000931017-95-000078.txt
254,743872,1995-08-15,HOMESTAKE MINING CO /DE/,https://www.sec.gov/Archives/edgar/data/743872/0000743872-95-000013.txt
255,753601,1995-09-20,OIS OPTICAL IMAGING SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/753601/0000950124-95-003008.txt
256,852637,1995-08-18,BRITE VOICE SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/852637/0000912057-95-006708.txt
257,717829,1995-07-06,GIBSON GREETINGS INC,https://www.sec.gov/Archives/edgar/data/717829/0000909789-95-000025.txt
258,318833,1995-09-01,TEAM INC,https://www.sec.gov/Archives/edgar/data/318833/0000890566-95-000541.txt
259,732716,1995-09-08,PACIFIC TELESIS GROUP,https://www.sec.gov/Archives/edgar/data/732716/0000732716-95-000042.txt
260,200754,1995-07-07,SUMMIT BANCORPORATION,https://www.sec.gov/Archives/edgar/data/200754/0000200754-95-000005.txt
261,5016,1995-08-29,AMERICAN FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/5016/0000005016-95-000042.txt
262,81381,1995-09-21,QUAKER STATE CORP,https://www.sec.gov/Archives/edgar/data/81381/0000950128-95-000168.txt
263,30625,1995-09-11,DURIRON CO INC,https://www.sec.gov/Archives/edgar/data/30625/0000950152-95-002038.txt
264,701853,1995-07-14,BANCORPSOUTH INC,https://www.sec.gov/Archives/edgar/data/701853/0000950144-95-001974.txt
265,61666,1995-08-30,MAJOR REALTY CORP,https://www.sec.gov/Archives/edgar/data/61666/0000950144-95-002480.txt
266,5320,1995-09-22,AMVESTORS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/5320/0000005320-95-000018.txt
267,822935,1995-09-19,CHOICES ENTERTAINMENT CORP,https://www.sec.gov/Archives/edgar/data/822935/0000950109-95-003853.txt
268,105085,1995-08-09,WAVERLY INC,https://www.sec.gov/Archives/edgar/data/105085/0000105085-95-000010.txt
269,723531,1995-08-25,PAYCHEX INC,https://www.sec.gov/Archives/edgar/data/723531/0000723531-95-000030.txt
270,701347,1995-09-18,CPB INC,https://www.sec.gov/Archives/edgar/data/701347/0000701347-95-000009.txt
271,54050,1995-07-14,JOSTENS INC,https://www.sec.gov/Archives/edgar/data/54050/0000950131-95-001887.txt
272,714756,1995-08-04,AMCORE FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/714756/0000950124-95-002358.txt
273,701345,1995-09-06,USAIR GROUP INC,https://www.sec.gov/Archives/edgar/data/701345/0000701345-95-000029.txt
274,725182,1995-09-21,AST RESEARCH INC /DE/,https://www.sec.gov/Archives/edgar/data/725182/0000898430-95-001859.txt
275,811830,1995-07-13,SOVEREIGN BANCORP INC,https://www.sec.gov/Archives/edgar/data/811830/0000903594-95-000022.txt
276,799367,1995-07-17,KEMPER FINANCIAL COMPANIES INC,https://www.sec.gov/Archives/edgar/data/799367/0000799367-95-000007.txt
277,316709,1995-09-28,SCHWAB CHARLES CORP,https://www.sec.gov/Archives/edgar/data/316709/0000906344-95-000025.txt
278,790650,1995-07-05,SOUTHERN NEW ENGLAND TELECOMMUNICATIONS CORP,https://www.sec.gov/Archives/edgar/data/790650/0000790650-95-000016.txt
279,103392,1995-09-21,CONTINENTAL CAN CO INC /DE/,https://www.sec.gov/Archives/edgar/data/103392/0000950130-95-001887.txt
280,38321,1995-09-25,FOSTER WHEELER CORP,https://www.sec.gov/Archives/edgar/data/38321/0000950123-95-002746.txt
281,814430,1995-09-01,INTELLIGENT ELECTRONICS INC,https://www.sec.gov/Archives/edgar/data/814430/0000814430-95-000029.txt
282,94601,1995-08-15,STONE & WEBSTER INC,https://www.sec.gov/Archives/edgar/data/94601/0000094601-95-000009.txt
283,28209,1995-09-26,DEPOSIT GUARANTY CORP,https://www.sec.gov/Archives/edgar/data/28209/0000950134-95-002357.txt
284,215466,1995-07-14,COEUR D ALENE MINES CORP,https://www.sec.gov/Archives/edgar/data/215466/0000908634-95-000060.txt
285,801555,1995-08-25,EPITOPE INC/OR/,https://www.sec.gov/Archives/edgar/data/801555/0000892917-95-000195.txt
286,18675,1995-07-24,CENTRAL MAINE POWER CO,https://www.sec.gov/Archives/edgar/data/18675/0000018675-95-000016.txt
287,851724,1995-09-11,GEODYNE ENERGY INCOME LTD PARTNERSHIP II-G,https://www.sec.gov/Archives/edgar/data/851724/0000824894-95-000013.txt
288,794367,1995-09-22,FEDERATED DEPARTMENT STORES INC /DE/,https://www.sec.gov/Archives/edgar/data/794367/0000950112-95-002473.txt
289,814500,1995-07-26,LDI CORP,https://www.sec.gov/Archives/edgar/data/814500/0000950152-95-001590.txt
290,90283,1995-07-21,SILICONIX INC,https://www.sec.gov/Archives/edgar/data/90283/0000912057-95-005533.txt
291,88974,1995-07-20,SENSORMATIC ELECTRONICS CORP,https://www.sec.gov/Archives/edgar/data/88974/0000950144-95-002023.txt
292,868482,1995-08-15,SEARS CREDIT ACCOUNT TRUST 1990 D,https://www.sec.gov/Archives/edgar/data/868482/0000865227-95-000059.txt
293,314733,1995-09-29,HOST MARRIOTT CORP,https://www.sec.gov/Archives/edgar/data/314733/0000950109-95-004007.txt
294,773845,1995-08-29,GREAT FALLS BANCORP,https://www.sec.gov/Archives/edgar/data/773845/0000773845-95-000016.txt
295,812305,1995-07-24,BEVERLY ENTERPRISES INC /DE/,https://www.sec.gov/Archives/edgar/data/812305/0000950134-95-001676.txt
296,46043,1995-08-09,HARVEY GROUP INC,https://www.sec.gov/Archives/edgar/data/46043/0000950172-95-000271.txt
297,82329,1995-09-15,READING & BATES CORP,https://www.sec.gov/Archives/edgar/data/82329/0000082329-95-000072.txt
298,719073,1995-08-24,CABOT MEDICAL CORP,https://www.sec.gov/Archives/edgar/data/719073/0000950109-95-003402.txt
299,79732,1995-09-26,POTOMAC ELECTRIC POWER CO,https://www.sec.gov/Archives/edgar/data/79732/0000079732-95-000082.txt
300,85149,1995-12-28,ROSES STORES INC,https://www.sec.gov/Archives/edgar/data/85149/0000085149-95-000037.txt
301,83350,1995-12-21,RESERVE PETROLEUM CO,https://www.sec.gov/Archives/edgar/data/83350/0000083350-95-000014.txt
302,856465,1995-10-19,GIANT INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/856465/0000856465-95-000009.txt
303,729237,1995-10-16,PARKWAY CO/TX,https://www.sec.gov/Archives/edgar/data/729237/0000729237-95-000034.txt
304,723916,1995-10-20,MERIDIAN BANCORP INC,https://www.sec.gov/Archives/edgar/data/723916/0000903594-95-000042.txt
305,78003,1995-11-29,PFIZER INC,https://www.sec.gov/Archives/edgar/data/78003/0000912057-95-010533.txt
306,319256,1995-11-28,SEARS ROEBUCK & CO,https://www.sec.gov/Archives/edgar/data/319256/0000319256-95-000081.txt
307,780118,1995-12-15,AMWEST INSURANCE GROUP INC,https://www.sec.gov/Archives/edgar/data/780118/0000780118-95-000006.txt
308,717754,1995-11-09,INLAND RESOURCES INC,https://www.sec.gov/Archives/edgar/data/717754/0000937718-95-000017.txt
309,800454,1995-11-06,JANEX INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/800454/0000898430-95-002153.txt
310,68366,1995-10-13,THIOKOL CORP /DE/,https://www.sec.gov/Archives/edgar/data/68366/0000068366-95-000019.txt
311,9626,1995-10-16,BANK OF NEW YORK CO INC,https://www.sec.gov/Archives/edgar/data/9626/0000009626-95-000016.txt
312,822657,1995-11-20,PRUDENTIAL HOME MORTGAGE SECURITIES COMPANY INC,https://www.sec.gov/Archives/edgar/data/822657/0000822657-95-000009.txt
313,755926,1995-12-22,EQK REALTY INVESTORS I,https://www.sec.gov/Archives/edgar/data/755926/0000950144-95-003580.txt
314,40779,1995-10-20,GENERAL PUBLIC UTILITIES CORP /PA/,https://www.sec.gov/Archives/edgar/data/40779/0000040779-95-000075.txt
315,774214,1995-11-17,UNION TEXAS PETROLEUM HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/774214/0000950129-95-001494.txt
316,54727,1995-10-31,SUNAMERICA INC,https://www.sec.gov/Archives/edgar/data/54727/0000950103-95-000380.txt
317,27904,1995-12-20,DELTA AIR LINES INC /DE/,https://www.sec.gov/Archives/edgar/data/27904/0000950144-95-003541.txt
318,823549,1995-12-04,TENNECO INC /DE/,https://www.sec.gov/Archives/edgar/data/823549/0000899243-95-000845.txt
319,803647,1995-10-24,VERSAR INC,https://www.sec.gov/Archives/edgar/data/803647/0000950133-95-000588.txt
320,53260,1995-10-30,JAYARK CORP,https://www.sec.gov/Archives/edgar/data/53260/0000053260-95-000023.txt
321,831861,1995-11-06,CONCORD CAMERA CORP,https://www.sec.gov/Archives/edgar/data/831861/0000831861-95-000008.txt
322,704862,1995-11-13,PHOENIX NETWORK INC,https://www.sec.gov/Archives/edgar/data/704862/0000950149-95-000758.txt
323,709355,1995-10-16,CASTLE ENERGY CORP,https://www.sec.gov/Archives/edgar/data/709355/0000950116-95-000455.txt
324,6951,1995-12-21,APPLIED MATERIALS INC /DE,https://www.sec.gov/Archives/edgar/data/6951/0000891618-95-000759.txt
325,55805,1995-10-13,KINARK CORP,https://www.sec.gov/Archives/edgar/data/55805/0000942708-95-000015.txt
326,704292,1995-11-08,CAMBRIDGE BIOTECH CORP,https://www.sec.gov/Archives/edgar/data/704292/0000942794-95-000017.txt
327,100307,1995-10-12,TWAIN MARK BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/100307/0000100307-95-000015.txt
328,315852,1995-11-08,LOMAK PETROLEUM INC,https://www.sec.gov/Archives/edgar/data/315852/0000950152-95-002517.txt
329,738076,1995-10-27,3COM CORP,https://www.sec.gov/Archives/edgar/data/738076/0000738076-95-000019.txt
330,828678,1995-11-22,FIRSTCITY FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/828678/0000909518-95-000272.txt
331,18366,1995-10-12,CBS INC,https://www.sec.gov/Archives/edgar/data/18366/0000950123-95-002871.txt
332,30819,1995-12-29,DYNAMICS CORP OF AMERICA,https://www.sec.gov/Archives/edgar/data/30819/0000030819-95-000014.txt
333,51143,1995-10-30,INTERNATIONAL BUSINESS MACHINES CORP,https://www.sec.gov/Archives/edgar/data/51143/0000950157-95-000318.txt
334,774352,1995-10-05,RESIDENTIAL FUNDING MORTGAGE SECURITIES I INC,https://www.sec.gov/Archives/edgar/data/774352/0000774352-95-000087.txt
335,845414,1995-10-13,SA TELECOMMUNICATIONS INC  /DE/,https://www.sec.gov/Archives/edgar/data/845414/0000909143-95-000025.txt
336,732639,1995-10-10,SANTA FE PACIFIC CORP,https://www.sec.gov/Archives/edgar/data/732639/0000950130-95-002034.txt
337,777001,1995-10-16,BEAR STEARNS COMPANIES INC,https://www.sec.gov/Archives/edgar/data/777001/0000777001-95-000013.txt
338,56824,1995-12-20,KMART CORP,https://www.sec.gov/Archives/edgar/data/56824/0000950124-95-004197.txt
339,938348,1995-12-26,FOODBRANDS AMERICA INC,https://www.sec.gov/Archives/edgar/data/938348/0000938348-95-000011.txt
340,822935,1995-12-29,CHOICES ENTERTAINMENT CORP,https://www.sec.gov/Archives/edgar/data/822935/0000950109-95-005466.txt
341,205520,1995-11-13,KNIGHT RIDDER INC,https://www.sec.gov/Archives/edgar/data/205520/0000950155-95-000035.txt
342,837038,1995-10-31,MBF USA INC,https://www.sec.gov/Archives/edgar/data/837038/0000950124-95-003489.txt
343,313716,1995-12-11,HARDINGE INC,https://www.sec.gov/Archives/edgar/data/313716/0000950146-95-000789.txt
344,72633,1995-12-11,NORTH EUROPEAN OIL ROYALTY TRUST,https://www.sec.gov/Archives/edgar/data/72633/0000072633-95-000007.txt
345,83679,1995-11-15,RHODES INC,https://www.sec.gov/Archives/edgar/data/83679/0000950144-95-003285.txt
346,861361,1995-12-29,BE AEROSPACE INC,https://www.sec.gov/Archives/edgar/data/861361/0000950109-95-005449.txt
347,7636,1995-11-15,ARVIN INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/7636/0000007636-95-000023.txt
348,837757,1995-12-22,TRANSAMERICA OCCIDENTAL LIFE INSURANCE CO /CA/,https://www.sec.gov/Archives/edgar/data/837757/0000837757-95-000006.txt
349,39899,1995-12-05,GANNETT CO INC /DE/,https://www.sec.gov/Archives/edgar/data/39899/0000039899-95-000027.txt
350,36161,1995-10-16,FIRST CHICAGO CORP,https://www.sec.gov/Archives/edgar/data/36161/0000950131-95-002863.txt
351,88205,1995-10-11,SPX CORP,https://www.sec.gov/Archives/edgar/data/88205/0000088205-95-000004.txt
352,782995,1995-10-13,XIOX CORP,https://www.sec.gov/Archives/edgar/data/782995/0000950005-95-000244.txt
353,819694,1995-12-05,PEOPLES TELEPHONE COMPANY INC,https://www.sec.gov/Archives/edgar/data/819694/0000950170-95-000252.txt
354,801555,1995-10-02,EPITOPE INC/OR/,https://www.sec.gov/Archives/edgar/data/801555/0000892917-95-000211.txt
355,56871,1995-11-14,RYMER FOODS INC,https://www.sec.gov/Archives/edgar/data/56871/0000912057-95-009966.txt
356,714311,1995-10-11,INTERNATIONAL LEASE FINANCE CORP,https://www.sec.gov/Archives/edgar/data/714311/0000902595-95-000114.txt
357,740260,1995-11-30,VENCOR INC,https://www.sec.gov/Archives/edgar/data/740260/0000891020-95-000575.txt
358,732713,1995-10-25,BELLSOUTH CORP,https://www.sec.gov/Archives/edgar/data/732713/0000732713-95-000011.txt
359,319655,1995-12-01,SAN JUAN BASIN ROYALTY TRUST,https://www.sec.gov/Archives/edgar/data/319655/0000919297-95-000015.txt
360,856130,1995-12-14,COMMAND CREDIT CORP,https://www.sec.gov/Archives/edgar/data/856130/0000889812-95-000755.txt
361,777001,1995-10-26,BEAR STEARNS COMPANIES INC,https://www.sec.gov/Archives/edgar/data/777001/0000909518-95-000240.txt
362,773487,1995-10-13,GOLD SECURITIES CORP,https://www.sec.gov/Archives/edgar/data/773487/0000889812-95-000570.txt
363,819577,1995-11-21,AEI REAL ESTATE FUND XVII LIMITED PARTNERSHIP,https://www.sec.gov/Archives/edgar/data/819577/0000819577-95-000002.txt
364,820626,1995-10-17,IMC GLOBAL INC,https://www.sec.gov/Archives/edgar/data/820626/0000820626-95-000022.txt
365,6814,1995-10-11,LORI CORP,https://www.sec.gov/Archives/edgar/data/6814/0000006814-95-000012.txt
366,21271,1995-10-27,VALERO ENERGY CORP,https://www.sec.gov/Archives/edgar/data/21271/0000021271-95-000039.txt
367,310823,1995-10-25,HARTFORD STEAM BOILER INSPECTION & INSURANCE CO,https://www.sec.gov/Archives/edgar/data/310823/0000310823-95-000021.txt
368,793523,1995-11-07,LUXTEC CORP /MA/,https://www.sec.gov/Archives/edgar/data/793523/0000793523-95-000008.txt
369,757012,1995-11-15,CORPUS CHRISTI BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/757012/0000950134-95-002998.txt
370,75488,1995-10-27,PACIFIC GAS & ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/75488/0000075488-95-000025.txt
371,796912,1995-10-17,PLAYERS INTERNATIONAL INC /NV/,https://www.sec.gov/Archives/edgar/data/796912/0000950115-95-000367.txt
372,200243,1995-11-08,ARTRA GROUP INC,https://www.sec.gov/Archives/edgar/data/200243/0000200243-95-000018.txt
373,829874,1995-12-21,RURAL ELECTRIC COOPERATIVE GRANTOR TRUST DESERET 1988-D2,https://www.sec.gov/Archives/edgar/data/829874/0000829874-95-000001.txt
374,808240,1995-10-11,AMERICAN HEALTH PROPERTIES INC,https://www.sec.gov/Archives/edgar/data/808240/0000950134-95-002450.txt
375,93556,1995-10-10,STANLEY WORKS,https://www.sec.gov/Archives/edgar/data/93556/0000093556-95-000014.txt
376,38321,1995-11-01,FOSTER WHEELER CORP,https://www.sec.gov/Archives/edgar/data/38321/0000950123-95-003094.txt
377,840458,1995-12-28,FIRST BANCORP /IN/,https://www.sec.gov/Archives/edgar/data/840458/0000908834-95-000057.txt
378,45876,1995-10-03,HARSCO CORP,https://www.sec.gov/Archives/edgar/data/45876/0000045876-95-000017.txt
379,744778,1995-10-17,COMMERCIAL FEDERAL CORP,https://www.sec.gov/Archives/edgar/data/744778/0000928385-95-000463.txt
380,351017,1995-12-22,AUTOINFO INC,https://www.sec.gov/Archives/edgar/data/351017/0000891554-95-000227.txt
381,790523,1995-11-06,IWC RESOURCES CORP,https://www.sec.gov/Archives/edgar/data/790523/0000790523-95-000008.txt
382,808219,1995-10-04,EDISON THOMAS INNS INC,https://www.sec.gov/Archives/edgar/data/808219/0000905729-95-000060.txt
383,66960,1995-11-14,UTILICORP UNITED INC,https://www.sec.gov/Archives/edgar/data/66960/0000912057-95-009915.txt
384,740553,1995-10-27,BALCOR EQUITY PROPERTIES XVIII,https://www.sec.gov/Archives/edgar/data/740553/0001000158-95-000033.txt
385,1969,1995-10-31,AMETECH INC,https://www.sec.gov/Archives/edgar/data/1969/0000948600-95-000008.txt
386,732718,1995-11-02,US WEST INC,https://www.sec.gov/Archives/edgar/data/732718/0000732718-95-000023.txt
387,318025,1995-11-29,UNITED STATES FILTER CORP,https://www.sec.gov/Archives/edgar/data/318025/0000950109-95-004984.txt
